"campaignid","sample","family","genus","species","length","min.length","max.length","fb.length_max","reason","difference","percent.of.fb.max"
"2021-05_Abrolhos_BOSS","npz6.34","Labridae","Anampses","geographicus",271.36238,46.5,263.5,310,"too big",7.86237999999997,87.5362516129032
"2021-05_Abrolhos_BOSS","npz6.19","Pomacentridae","Chromis","westaustralis",88.93135,12.75,72.25,85,"too big",16.68135,104.625117647059
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Suezichthys","cyanolaemus",83.94285,14.55,82.45,97,"too big",1.49285,86.5390206185567
"2021-05_Abrolhos_BOSS","npz6.37","Labridae","Suezichthys","cyanolaemus",118.84847,14.55,82.45,97,"too big",36.39847,122.524195876289
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","westaustralis",72.96856,12.75,72.25,85,"too big",0.718559999999997,85.8453647058824
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",52.72495,60,340,400,"too small",7.27505,13.1812375
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","westaustralis",72.74998,12.75,72.25,85,"too big",0.499979999999994,85.5882117647059
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","westaustralis",72.55447,12.75,72.25,85,"too big",0.304469999999995,85.3582
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Austrolabrus","maculatus",111.64592,18.825,106.675,125.5,"too big",4.97092000000001,88.9608924302789
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",53.8883,60,340,400,"too small",6.1117,13.472075
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",59.98839,60,340,400,"too small",0.0116099999999975,14.9970975
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",59.44749,60,340,400,"too small",0.552509999999998,14.8618725
"2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","westaustralis",89.29059,12.75,72.25,85,"too big",17.04059,105.047752941176
"2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","westaustralis",78.83918,12.75,72.25,85,"too big",6.58918,92.7519764705882
"2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","westaustralis",81.70759,12.75,72.25,85,"too big",9.45759,96.1265764705882
"2021-05_Abrolhos_BOSS","npz6.21","Pomacentridae","Chromis","westaustralis",80.40469,12.75,72.25,85,"too big",8.15469,94.5937529411765
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",58.81929,60,340,400,"too small",1.18071,14.7048225
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",54.87627,60,340,400,"too small",5.12373,13.7190675
"2021-05_Abrolhos_BOSS","npz6.18","Scaridae","Scarus","chameleon",282.93034,46.5,263.5,310,"too big",19.43034,91.2678516129032
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",76.45836,12.75,72.25,85,"too big",4.20836,89.9510117647059
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",89.13132,12.75,72.25,85,"too big",16.88132,104.860376470588
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",89.91055,12.75,72.25,85,"too big",17.66055,105.777117647059
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",75.34608,12.75,72.25,85,"too big",3.09608,88.6424470588235
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",83.96294,12.75,72.25,85,"too big",11.71294,98.7799294117647
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",79.22089,12.75,72.25,85,"too big",6.97089,93.2010470588235
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",89.059,12.75,72.25,85,"too big",16.809,104.775294117647
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",79.52934,12.75,72.25,85,"too big",7.27934,93.5639294117647
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",91.2361,12.75,72.25,85,"too big",18.9861,107.336588235294
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",79.03788,12.75,72.25,85,"too big",6.78788,92.9857411764706
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",76.59246,12.75,72.25,85,"too big",4.34246,90.1087764705882
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",72.61563,12.75,72.25,85,"too big",0.365629999999996,85.4301529411765
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",78.91159,12.75,72.25,85,"too big",6.66159,92.8371647058824
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",77.66575,12.75,72.25,85,"too big",5.41575,91.3714705882353
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",76.12277,12.75,72.25,85,"too big",3.87277,89.5562
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",73.30097,12.75,72.25,85,"too big",1.05097000000001,86.2364352941177
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",81.39,12.75,72.25,85,"too big",9.14,95.7529411764706
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","westaustralis",76.00251,12.75,72.25,85,"too big",3.75251,89.4147176470588
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Suezichthys","cyanolaemus",96.42204,14.55,82.45,97,"too big",13.97204,99.4041649484536
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","westaustralis",76.98396,12.75,72.25,85,"too big",4.73396,90.5693647058824
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","westaustralis",75.78369,12.75,72.25,85,"too big",3.53369000000001,89.1572823529412
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Suezichthys","cyanolaemus",90.3786,14.55,82.45,97,"too big",7.9286,93.1738144329897
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Suezichthys","cyanolaemus",110.37851,14.55,82.45,97,"too big",27.92851,113.792278350515
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",56.93787,60,340,400,"too small",3.06213,14.2344675
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","westaustralis",85.38668,12.75,72.25,85,"too big",13.13668,100.454917647059
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",55.02288,60,340,400,"too small",4.97712,13.75572
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",58.86644,60,340,400,"too small",1.13356,14.71661
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",55.16354,60,340,400,"too small",4.83646,13.790885
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Suezichthys","cyanolaemus",100.51995,14.55,82.45,97,"too big",18.06995,103.62881443299
"2021-05_Abrolhos_BOSS","npz6.43","Pomacanthidae","Chaetodontoplus","personifer",325.29286,52.5,297.5,350,"too big",27.79286,92.9408171428571
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","westaustralis",85.21548,12.75,72.25,85,"too big",12.96548,100.253505882353
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","westaustralis",84.21946,12.75,72.25,85,"too big",11.96946,99.0817176470588
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","westaustralis",88.50696,12.75,72.25,85,"too big",16.25696,104.125835294118
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","westaustralis",88.07274,12.75,72.25,85,"too big",15.82274,103.614988235294
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","westaustralis",80.49822,12.75,72.25,85,"too big",8.24822,94.7037882352941
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","westaustralis",78.43865,12.75,72.25,85,"too big",6.18865,92.2807647058823
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Suezichthys","cyanolaemus",97.77514,14.55,82.45,97,"too big",15.32514,100.799113402062
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Suezichthys","cyanolaemus",83.87743,14.55,82.45,97,"too big",1.42743,86.4715773195876
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",199.26652,33,187,220,"too big",12.26652,90.5756909090909
"2021-05_Abrolhos_BOSS","npz9.43","Monacanthidae","Eubalichthys","caeruleoguttatus",489.38127,57,323,380,"too big",166.38127,128.784544736842
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",137.42117,24,136,160,"too big",1.42116999999999,85.88823125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.40839,24,136,160,"too big",14.40839,94.00524375
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",140.0558,24,136,160,"too big",4.0558,87.534875
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",146.49864,24,136,160,"too big",10.49864,91.56165
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",143.36516,24,136,160,"too big",7.36516,89.603225
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",157.14743,24,136,160,"too big",21.14743,98.21714375
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",159.62981,24,136,160,"too big",23.62981,99.76863125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",145.44881,24,136,160,"too big",9.44881000000001,90.90550625
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.81483,24,136,160,"too big",14.81483,94.25926875
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",159.13292,24,136,160,"too big",23.13292,99.458075
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",141.6885,24,136,160,"too big",5.6885,88.5553125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",137.33006,24,136,160,"too big",1.33006,85.8312875
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",139.75208,24,136,160,"too big",3.75208000000001,87.34505
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.46684,24,136,160,"too big",14.46684,94.041775
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",145.15743,24,136,160,"too big",9.15743000000001,90.72339375
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",139.01397,24,136,160,"too big",3.01397,86.88373125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",152.01024,24,136,160,"too big",16.01024,95.0064
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",138.94128,24,136,160,"too big",2.94128000000001,86.8383
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",144.89705,24,136,160,"too big",8.89705000000001,90.56065625
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",142.23702,24,136,160,"too big",6.23702,88.8981375
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",151.45804,24,136,160,"too big",15.45804,94.661275
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",149.66136,24,136,160,"too big",13.66136,93.53835
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",155.21722,24,136,160,"too big",19.21722,97.0107625
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.20667,24,136,160,"too big",14.20667,93.87916875
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",142.12787,24,136,160,"too big",6.12787,88.82991875
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",155.69053,24,136,160,"too big",19.69053,97.30658125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",144.40927,24,136,160,"too big",8.40926999999999,90.25579375
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",142.73634,24,136,160,"too big",6.73634000000001,89.2102125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",147.43122,24,136,160,"too big",11.43122,92.1445125
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",138.35128,24,136,160,"too big",2.35128,86.46955
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",136.80218,24,136,160,"too big",0.802179999999993,85.5013625
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",142.23174,24,136,160,"too big",6.23174,88.8948375
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",139.48077,24,136,160,"too big",3.48077000000001,87.17548125
"2021-05_Abrolhos_BOSS","npz9.4","Monacanthidae","Eubalichthys","caeruleoguttatus",415.00934,57,323,380,"too big",92.00934,109.212984210526
